match_id,team,opponent,venue,runs_scored,wickets_lost,overs_played,result,player_of_match,match_date
8207,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,205,8,20,Loss,Rohit Sharma,2045-09-18
8208,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,202,8,20,Win,Rohit Sharma,2045-09-19
8209,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,133,4,20,Loss,Jadeja,2045-09-20
8210,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,146,9,20,Loss,Jadeja,2045-09-21
8211,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,174,3,20,Win,Rohit Sharma,2045-09-22
8212,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,155,5,20,Win,Bumrah,2045-09-23
8213,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,173,10,20,Loss,Jadeja,2045-09-24
8214,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,125,7,20,Loss,Bumrah,2045-09-25
8215,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,120,8,20,Loss,MS Dhoni,2045-09-26
8216,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,161,3,20,Loss,Bumrah,2045-09-27
8217,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,180,5,20,Win,Bumrah,2045-09-28
8218,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,6,20,Loss,MS Dhoni,2045-09-29
8219,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,131,9,20,Win,Rohit Sharma,2045-09-30
8220,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,170,3,20,Win,Jadeja,2045-10-01
8221,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,202,5,20,Loss,Rohit Sharma,2045-10-02
8222,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,201,6,20,Win,Bumrah,2045-10-03
8223,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,138,10,20,Win,Bumrah,2045-10-04
8224,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,128,5,20,Win,Jadeja,2045-10-05
8225,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,173,9,20,Win,MS Dhoni,2045-10-06
8226,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,173,7,20,Loss,MS Dhoni,2045-10-07
8227,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,161,8,20,Loss,MS Dhoni,2045-10-08
8228,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,162,7,20,Win,Jadeja,2045-10-09
8229,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,211,10,20,Win,Bumrah,2045-10-10
8230,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,150,7,20,Loss,Rohit Sharma,2045-10-11
8231,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,159,8,20,Win,Bumrah,2045-10-12
8232,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,194,9,20,Win,Jadeja,2045-10-13
8233,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,188,3,20,Loss,Jadeja,2045-10-14
8234,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,123,6,20,Loss,Jadeja,2045-10-15
8235,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,166,7,20,Loss,Bumrah,2045-10-16
8236,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,164,5,20,Win,MS Dhoni,2045-10-17
8237,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,182,3,20,Win,Bumrah,2045-10-18
8238,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,185,6,20,Win,MS Dhoni,2045-10-19
8239,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,129,3,20,Win,Bumrah,2045-10-20
8240,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,135,9,20,Win,MS Dhoni,2045-10-21
8241,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,213,5,20,Win,MS Dhoni,2045-10-22
8242,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,185,9,20,Loss,Rohit Sharma,2045-10-23
8243,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,160,5,20,Win,Jadeja,2045-10-24
8244,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,131,5,20,Loss,Jadeja,2045-10-25
8245,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,212,7,20,Win,Jadeja,2045-10-26
8246,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,220,6,20,Win,Bumrah,2045-10-27
8247,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,132,3,20,Win,Jadeja,2045-10-28
8248,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,201,8,20,Loss,Rohit Sharma,2045-10-29
8249,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,159,4,20,Loss,Rohit Sharma,2045-10-30
8250,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,143,6,20,Loss,MS Dhoni,2045-10-31
8251,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,180,8,20,Loss,Bumrah,2045-11-01
8252,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,219,6,20,Loss,Rohit Sharma,2045-11-02
8253,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,139,4,20,Loss,MS Dhoni,2045-11-03
8254,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,129,10,20,Loss,Rohit Sharma,2045-11-04
8255,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,209,8,20,Win,Rohit Sharma,2045-11-05
8256,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,124,5,20,Win,Rohit Sharma,2045-11-06
8257,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,142,4,20,Win,MS Dhoni,2045-11-07
8258,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,192,8,20,Loss,MS Dhoni,2045-11-08
8259,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,166,6,20,Win,Bumrah,2045-11-09
8260,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,169,5,20,Win,Rohit Sharma,2045-11-10
8261,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,197,5,20,Win,Jadeja,2045-11-11
8262,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,157,10,20,Win,MS Dhoni,2045-11-12
8263,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,193,8,20,Loss,MS Dhoni,2045-11-13
8264,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,160,3,20,Win,Bumrah,2045-11-14
8265,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,133,6,20,Loss,Jadeja,2045-11-15
8266,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,184,4,20,Win,Bumrah,2045-11-16
8267,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,165,5,20,Win,Rohit Sharma,2045-11-17
8268,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,145,8,20,Loss,MS Dhoni,2045-11-18
8269,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,186,10,20,Win,MS Dhoni,2045-11-19
8270,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,150,7,20,Win,Rohit Sharma,2045-11-20
8271,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,206,3,20,Win,Rohit Sharma,2045-11-21
8272,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,192,6,20,Win,Rohit Sharma,2045-11-22
8273,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,147,5,20,Loss,Bumrah,2045-11-23
8274,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,155,9,20,Win,Bumrah,2045-11-24
8275,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,170,7,20,Loss,Rohit Sharma,2045-11-25
8276,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,123,6,20,Win,Jadeja,2045-11-26
8277,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,198,7,20,Loss,Rohit Sharma,2045-11-27
8278,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,184,9,20,Loss,Jadeja,2045-11-28
8279,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,129,9,20,Loss,Bumrah,2045-11-29
8280,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,172,5,20,Loss,Rohit Sharma,2045-11-30
8281,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,155,6,20,Win,Jadeja,2045-12-01
8282,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,141,8,20,Win,Jadeja,2045-12-02
8283,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,177,10,20,Loss,Bumrah,2045-12-03
8284,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,156,3,20,Win,Bumrah,2045-12-04
8285,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,212,3,20,Loss,MS Dhoni,2045-12-05
8286,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,140,8,20,Loss,Rohit Sharma,2045-12-06
8287,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,159,4,20,Win,MS Dhoni,2045-12-07
8288,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,189,7,20,Loss,MS Dhoni,2045-12-08
8289,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,146,7,20,Win,Bumrah,2045-12-09
8290,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,198,4,20,Loss,Rohit Sharma,2045-12-10
8291,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,3,20,Loss,MS Dhoni,2045-12-11
8292,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,194,9,20,Loss,MS Dhoni,2045-12-12
8293,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,189,7,20,Loss,MS Dhoni,2045-12-13
8294,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,121,7,20,Loss,Bumrah,2045-12-14
8295,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,133,6,20,Win,Bumrah,2045-12-15
8296,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,133,10,20,Loss,Bumrah,2045-12-16
8297,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,155,3,20,Win,Jadeja,2045-12-17
8298,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,208,6,20,Loss,Rohit Sharma,2045-12-18
8299,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,141,9,20,Loss,Rohit Sharma,2045-12-19
8300,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,163,8,20,Win,MS Dhoni,2045-12-20
8301,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,189,4,20,Loss,Bumrah,2045-12-21
8302,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,216,4,20,Loss,Jadeja,2045-12-22
8303,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,193,4,20,Win,MS Dhoni,2045-12-23
8304,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,192,5,20,Win,Bumrah,2045-12-24
8305,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,178,7,20,Win,Jadeja,2045-12-25
8306,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,170,3,20,Win,Rohit Sharma,2045-12-26
8307,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,137,7,20,Loss,Bumrah,2045-12-27
8308,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,214,10,20,Loss,Jadeja,2045-12-28
8309,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,173,6,20,Loss,MS Dhoni,2045-12-29
8310,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,157,7,20,Loss,Rohit Sharma,2045-12-30
8311,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,144,8,20,Win,Rohit Sharma,2045-12-31
8312,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,128,7,20,Loss,Bumrah,2046-01-01
8313,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,136,7,20,Win,MS Dhoni,2046-01-02
8314,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,157,9,20,Loss,Jadeja,2046-01-03
8315,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,193,7,20,Loss,MS Dhoni,2046-01-04
8316,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,139,10,20,Loss,Jadeja,2046-01-05
8317,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,176,8,20,Loss,Bumrah,2046-01-06
8318,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,154,10,20,Win,Jadeja,2046-01-07
8319,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,123,6,20,Loss,MS Dhoni,2046-01-08
8320,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,183,4,20,Win,Bumrah,2046-01-09
8321,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,148,10,20,Loss,MS Dhoni,2046-01-10
8322,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,165,5,20,Loss,Jadeja,2046-01-11
8323,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,127,4,20,Win,Rohit Sharma,2046-01-12
8324,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,174,7,20,Loss,MS Dhoni,2046-01-13
8325,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,123,9,20,Win,Bumrah,2046-01-14
8326,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,220,10,20,Loss,Rohit Sharma,2046-01-15
8327,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,194,8,20,Win,Rohit Sharma,2046-01-16
8328,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,131,7,20,Loss,MS Dhoni,2046-01-17
8329,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,145,3,20,Win,Bumrah,2046-01-18
8330,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,188,7,20,Loss,Jadeja,2046-01-19
8331,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,215,9,20,Loss,Jadeja,2046-01-20
8332,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,217,10,20,Win,Rohit Sharma,2046-01-21
8333,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,172,8,20,Win,Bumrah,2046-01-22
8334,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,199,10,20,Loss,MS Dhoni,2046-01-23
8335,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,177,8,20,Win,Rohit Sharma,2046-01-24
8336,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,189,4,20,Win,Bumrah,2046-01-25
8337,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,128,8,20,Loss,Jadeja,2046-01-26
8338,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,212,10,20,Win,Bumrah,2046-01-27
8339,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,187,7,20,Win,MS Dhoni,2046-01-28
8340,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,197,7,20,Loss,Jadeja,2046-01-29
8341,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,122,8,20,Loss,Rohit Sharma,2046-01-30
8342,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,208,8,20,Win,Bumrah,2046-01-31
8343,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,195,4,20,Win,Bumrah,2046-02-01
8344,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,143,8,20,Win,Bumrah,2046-02-02
8345,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,202,5,20,Win,MS Dhoni,2046-02-03
8346,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,198,10,20,Loss,Rohit Sharma,2046-02-04
8347,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,132,4,20,Loss,MS Dhoni,2046-02-05
8348,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,200,7,20,Loss,Bumrah,2046-02-06
8349,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,141,8,20,Loss,Rohit Sharma,2046-02-07
8350,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,203,4,20,Win,Jadeja,2046-02-08
8351,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,214,4,20,Loss,Jadeja,2046-02-09
8352,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,195,3,20,Loss,Jadeja,2046-02-10
8353,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,162,6,20,Win,MS Dhoni,2046-02-11
8354,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,210,6,20,Loss,MS Dhoni,2046-02-12
8355,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,135,3,20,Win,MS Dhoni,2046-02-13
8356,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,152,8,20,Loss,Bumrah,2046-02-14
8357,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,202,3,20,Win,Rohit Sharma,2046-02-15
8358,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,190,8,20,Loss,Bumrah,2046-02-16
8359,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,132,4,20,Win,Rohit Sharma,2046-02-17
8360,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,162,9,20,Win,Rohit Sharma,2046-02-18
8361,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,180,5,20,Win,Jadeja,2046-02-19
8362,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,140,8,20,Loss,Rohit Sharma,2046-02-20
8363,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,192,5,20,Win,Jadeja,2046-02-21
8364,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,186,5,20,Loss,Bumrah,2046-02-22
8365,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,129,10,20,Loss,Jadeja,2046-02-23
8366,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,136,5,20,Loss,Jadeja,2046-02-24
8367,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,145,5,20,Win,MS Dhoni,2046-02-25
8368,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,185,10,20,Win,Bumrah,2046-02-26
8369,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,159,6,20,Loss,MS Dhoni,2046-02-27
8370,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,214,9,20,Loss,MS Dhoni,2046-02-28
8371,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,183,9,20,Loss,MS Dhoni,2046-03-01
8372,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,126,8,20,Loss,MS Dhoni,2046-03-02
8373,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,162,9,20,Win,MS Dhoni,2046-03-03
8374,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,130,10,20,Loss,Jadeja,2046-03-04
8375,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,211,5,20,Loss,Jadeja,2046-03-05
8376,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,209,6,20,Win,Jadeja,2046-03-06
8377,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,202,3,20,Win,Bumrah,2046-03-07
8378,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,146,3,20,Win,Jadeja,2046-03-08
8379,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,135,9,20,Win,MS Dhoni,2046-03-09
8380,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,10,20,Win,MS Dhoni,2046-03-10
8381,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,174,10,20,Loss,Bumrah,2046-03-11
8382,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,207,3,20,Win,Rohit Sharma,2046-03-12
8383,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,134,8,20,Loss,Rohit Sharma,2046-03-13
8384,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,174,6,20,Win,MS Dhoni,2046-03-14
8385,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,153,6,20,Loss,MS Dhoni,2046-03-15
8386,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,125,7,20,Win,Jadeja,2046-03-16
8387,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,169,5,20,Win,Jadeja,2046-03-17
8388,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,207,5,20,Win,Rohit Sharma,2046-03-18
8389,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,158,3,20,Loss,Jadeja,2046-03-19
8390,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,193,4,20,Loss,Jadeja,2046-03-20
8391,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,215,8,20,Win,MS Dhoni,2046-03-21
8392,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,207,8,20,Win,Jadeja,2046-03-22
8393,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,197,8,20,Win,MS Dhoni,2046-03-23
8394,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,188,5,20,Loss,Rohit Sharma,2046-03-24
8395,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,120,7,20,Win,MS Dhoni,2046-03-25
8396,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,123,3,20,Loss,MS Dhoni,2046-03-26
8397,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,200,6,20,Loss,Rohit Sharma,2046-03-27
8398,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,169,6,20,Loss,Bumrah,2046-03-28
8399,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,217,3,20,Win,MS Dhoni,2046-03-29
8400,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,126,5,20,Loss,Bumrah,2046-03-30
8401,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,153,3,20,Loss,Bumrah,2046-03-31
8402,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,220,9,20,Loss,Jadeja,2046-04-01
8403,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,217,5,20,Loss,Rohit Sharma,2046-04-02
8404,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,214,10,20,Loss,Jadeja,2046-04-03
8405,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,123,6,20,Loss,MS Dhoni,2046-04-04
8406,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,214,9,20,Loss,Bumrah,2046-04-05
8407,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,173,5,20,Loss,Rohit Sharma,2046-04-06
8408,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,190,10,20,Win,Bumrah,2046-04-07
8409,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,163,7,20,Loss,Rohit Sharma,2046-04-08
8410,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,180,10,20,Loss,Bumrah,2046-04-09
8411,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,208,7,20,Loss,Rohit Sharma,2046-04-10
8412,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,151,3,20,Loss,Bumrah,2046-04-11
8413,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,176,10,20,Win,Rohit Sharma,2046-04-12
8414,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,220,8,20,Loss,MS Dhoni,2046-04-13
8415,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,161,9,20,Loss,Rohit Sharma,2046-04-14
8416,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,177,7,20,Loss,Bumrah,2046-04-15
8417,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,141,8,20,Win,MS Dhoni,2046-04-16
8418,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,146,4,20,Loss,MS Dhoni,2046-04-17
8419,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,192,6,20,Loss,Rohit Sharma,2046-04-18
8420,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,198,7,20,Loss,Bumrah,2046-04-19
8421,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,164,5,20,Loss,Bumrah,2046-04-20
8422,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,155,8,20,Loss,Bumrah,2046-04-21
8423,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,180,10,20,Loss,MS Dhoni,2046-04-22
8424,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,133,5,20,Loss,Rohit Sharma,2046-04-23
8425,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,139,9,20,Win,Rohit Sharma,2046-04-24
8426,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,218,7,20,Loss,Bumrah,2046-04-25
8427,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,151,7,20,Loss,Jadeja,2046-04-26
8428,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,125,6,20,Loss,MS Dhoni,2046-04-27
8429,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,133,10,20,Win,MS Dhoni,2046-04-28
8430,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,134,8,20,Loss,MS Dhoni,2046-04-29
8431,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,165,9,20,Loss,Bumrah,2046-04-30
8432,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,141,5,20,Loss,Rohit Sharma,2046-05-01
8433,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,180,7,20,Loss,Bumrah,2046-05-02
8434,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,220,3,20,Win,Bumrah,2046-05-03
8435,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,216,4,20,Loss,MS Dhoni,2046-05-04
8436,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,185,3,20,Loss,Rohit Sharma,2046-05-05
8437,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,180,7,20,Win,Bumrah,2046-05-06
8438,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,179,10,20,Win,MS Dhoni,2046-05-07
8439,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,190,7,20,Win,Rohit Sharma,2046-05-08
8440,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,163,7,20,Loss,Rohit Sharma,2046-05-09
8441,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,183,4,20,Loss,Jadeja,2046-05-10
8442,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,134,4,20,Loss,Bumrah,2046-05-11
8443,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,183,9,20,Loss,Bumrah,2046-05-12
8444,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,122,10,20,Loss,Bumrah,2046-05-13
8445,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,128,7,20,Loss,Rohit Sharma,2046-05-14
8446,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,190,3,20,Loss,MS Dhoni,2046-05-15
8447,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,147,4,20,Win,Rohit Sharma,2046-05-16
8448,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,197,5,20,Loss,Jadeja,2046-05-17
8449,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,148,7,20,Win,MS Dhoni,2046-05-18
8450,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,123,4,20,Loss,MS Dhoni,2046-05-19
